  4.9089742790978681E+00   9.8792116456839074E-01   -9.1738350808962002E+02   -9.1738350808962002E+02   8.7260719319053193E-01   2.5000000000000000E+01   -2.7256814928652195E-01
  4.9088778010809531E+00   1.1309270825937405E+00   -9.1132596746730508E+02   -9.1132596746730508E+02   8.7260799764835684E-01   2.6000000000000000E+01   -2.7256814928652195E-01
  4.9087654680236730E+00   1.2934605136685229E+00   -9.0526267782299601E+02   -9.0526267782299601E+02   8.7260892931532219E-01   2.7000000000000000E+01   -2.7256814928652195E-01
  4.9086352036565035E+00   1.4780106905545283E+00   -8.9919366154186230E+02   -8.9919366154186230E+02   8.7261000533001876E-01   2.8000000000000000E+01   -2.7256814928652195E-01
  4.9084846269202975E+00   1.6873585304259191E+00   -8.9311894009599564E+02   -8.9311894009599564E+02   8.7261124534328938E-01   2.9000000000000000E+01   -2.7256814928652195E-01
  4.9083108729552611E+00   1.9246072577698974E+00   -8.8703853247611517E+02   -8.8703853247611517E+02   8.7261267300017586E-01   3.0000000000000000E+01   -2.7256814928652195E-01
  4.9081108310051285E+00   2.2439921798183575E+00   -8.8095245840663392E+02   -8.8095245840663392E+02   8.7261431396138256E-01   3.1000000000000000E+01   -2.7256814928652195E-01
  4.9078810686270202E+00   2.5714388586758639E+00   -8.7486073786635086E+02   -8.7486073786635086E+02   8.7261619652917166E-01   3.2000000000000000E+01   -2.7256814928652195E-01
  4.9076178298609818E+00   2.9347758542884312E+00   -8.6876339148157251E+02   -8.6876339148157251E+02   8.7261835165914259E-01   3.3000000000000000E+01   -2.7256814928652195E-01
  4.9073170286794063E+00   3.3429467495196712E+00   -8.6266044090891739E+02   -8.6266044090891739E+02   8.7262081301147953E-01   3.4000000000000000E+01   -2.7256814928652195E-01
  4.9069741812469720E+00   3.8013401087861363E+00   -8.5655190857595267E+02   -8.5655190857595267E+02   8.7262361750878337E-01   3.5000000000000000E+01   -2.7256814928652195E-01
  4.9065842158498221E+00   4.3159519860209121E+00   -8.5043781632399123E+02   -8.5043781632399123E+02   8.7262680690613403E-01   3.6000000000000000E+01   -2.7256814928652195E-01
  4.9061410116427835E+00   4.8921860831790021E+00   -8.4431818171403609E+02   -8.4431818171403609E+02   8.7263043160350173E-01   3.7000000000000000E+01   -2.7256814928652195E-01
  4.9056378090371586E+00   5.5341781939597032E+00   -8.3819302331926849E+02   -8.3819302331926849E+02   8.7263454723966571E-01   3.8000000000000000E+01   -2.7256814928652195E-01
  4.9050680572506931E+00   6.2444153216477281E+00   -8.3206236948422998E+02   -8.3206236948422998E+02   8.7263920767597336E-01   3.9000000000000000E+01   -2.7256814928652195E-01
  4.9044246556989997E+00   7.0409124033021948E+00   -8.2592625104698755E+02   -8.2592625104698755E+02   8.7264447127287159E-01   4.0000000000000000E+01   -2.7256814928652195E-01
  4.9036996816139888E+00   7.9282632426094706E+00   -8.1978469975224868E+02   -8.1978469975224868E+02   8.7265040313877351E-01   4.1000000000000000E+01   -2.7256814928652195E-01
  4.9028844027857925E+00   8.9137392861540814E+00   -8.1363774936060395E+02   -8.1363774936060395E+02   8.7265707501801981E-01   4.2000000000000000E+01   -2.7256814928652195E-01
  4.9019677676183582E+00   1.0004007823795309E+01   -8.0748542377040098E+02   -8.0748542377040098E+02   8.7266457776006634E-01   4.3000000000000000E+01   -2.7256814928652195E-01
  4.9009383676550664E+00   1.1203145214717560E+01   -8.0132775657323407E+02   -8.0132775657323407E+02   8.7267300509239154E-01   4.4000000000000000E+01   -2.7256814928652195E-01
  4.8997852720267323E+00   1.2530063939578529E+01   -7.9516479831807749E+02   -7.9516479831807749E+02   8.7268244673212558E-01   4.5000000000000000E+01   -2.7256814928652195E-01
  4.8984970495547078E+00   1.3991030180604898E+01   -7.8899660815436425E+02   -7.8899660815436425E+02   8.7269299646856535E-01   4.6000000000000000E+01   -2.7256814928652195E-01
  4.8970619536174738E+00   1.5587627690051427E+01   -7.8282325588852427E+02   -7.8282325588852427E+02   8.7270475063891517E-01   4.7000000000000000E+01   -2.7256814928652195E-01
  4.8954640385527464E+00   1.7331140019763492E+01   -7.7664479259625250E+02   -7.7664479259625250E+02   8.7271784016879317E-01   4.8000000000000000E+01   -2.7256814928652195E-01
  4.8936864161322493E+00   1.9233464601175342E+01   -7.7046128053461632E+02   -7.7046128053461632E+02   8.7273240369006500E-01   4.9000000000000000E+01   -2.7256814928652195E-01
  4.8917133570034990E+00   2.1339829741757249E+01   -7.6427280956487857E+02   -7.6427280956487857E+02   8.7274857021811814E-01   5.0000000000000000E+01   -2.7256814928652195E-01
  4.8895322639958003E+00   2.3550704787509613E+01   -7.5807951037334612E+02   -7.5807951037334612E+02   8.7276644291398631E-01   5.1000000000000000E+01   -2.7256814928652195E-01
  4.8871356664917469E+00   2.5338809629339472E+01   -7.5188156325787759E+02   -7.5188156325787759E+02   8.7278608267692781E-01   5.2000000000000000E+01   -2.7256814928652195E-01
  4.8845222572591602E+00   2.7843188981773270E+01   -7.4567919862632243E+02   -7.4567919862632243E+02   8.7280749964777526E-01   5.3000000000000000E+01   -2.7256814928652195E-01
  4.8816842421851661E+00   3.0282561139519323E+01   -7.3947260558639528E+02   -7.3947260558639528E+02   8.7283075745123329E-01   5.4000000000000000E+01   -2.7256814928652195E-01
  4.8786092550911508E+00   3.2838174855274779E+01   -7.3326195357898723E+02   -7.3326195357898723E+02   8.7285595740031496E-01   5.5000000000000000E+01   -2.7256814928652195E-01
  4.8752790578440077E+00   3.5545555537547656E+01   -7.2704738998321602E+02   -7.2704738998321602E+02   8.7288324918267857E-01   5.6000000000000000E+01   -2.7256814928652195E-01
  4.8716734297034741E+00   3.8433660147894649E+01   -7.2082907096192253E+02   -7.2082907096192253E+02   8.7291279882860673E-01   5.7000000000000000E+01   -2.7256814928652195E-01
  4.8677735374582767E+00   4.1585189587749788E+01   -7.1460718350172908E+02   -7.1460718350172908E+02   8.7294476098359286E-01   5.8000000000000000E+01   -2.7256814928652195E-01
  4.8635606910664624E+00   4.4942674032533795E+01   -7.0838193739605754E+02   -7.0838193739605754E+02   8.7297928918502632E-01   5.9000000000000000E+01   -2.7256814928652195E-01
  4.8590075787880176E+00   4.8491465930010264E+01   -7.0215351649640343E+02   -7.0215351649640343E+02   8.7301660800700476E-01   6.0000000000000000E+01   -2.7256814928652195E-01
  4.8540920805282051E+00   5.2345579918007012E+01   -6.9592216236153649E+02   -6.9592216236153649E+02   8.7305689941521325E-01   6.1000000000000000E+01   -2.7256814928652195E-01
  4.8487918151030946E+00   5.6470951122479633E+01   -6.8968814095544280E+02   -6.8968814095544280E+02   8.7310034768307965E-01   6.2000000000000000E+01   -2.7256814928652195E-01
  4.8430767272890902E+00   6.0866384041626212E+01   -6.8345170580057629E+02   -6.8345170580057629E+02   8.7314720040663529E-01   6.3000000000000000E+01   -2.7256814928652195E-01
  4.8369011885243669E+00   6.5768351719942501E+01   -6.7721307018152186E+02   -6.7721307018152186E+02   8.7319783353346170E-01   6.4000000000000000E+01   -2.7256814928652195E-01
  4.8302294917512354E+00   7.1090150170734148E+01   -6.7097254498139250E+02   -6.7097254498139250E+02   8.7325254174409217E-01   6.5000000000000000E+01   -2.7256814928652195E-01
  4.8230243227214125E+00   7.6710255738156917E+01   -6.6473047408067578E+02   -6.6473047408067578E+02   8.7331163334225315E-01   6.6000000000000000E+01   -2.7256814928652195E-01
  4.8152464400883748E+00   8.2756307371845296E+01   -6.5848723417534268E+02   -6.5848723417534268E+02   8.7337543296929332E-01   6.7000000000000000E+01   -2.7256814928652195E-01
  4.8068636290536748E+00   8.9260372986217945E+01   -6.5224327433262886E+02   -6.5224327433262886E+02   8.7344420805339962E-01   6.8000000000000000E+01   -2.7256814928652195E-01
  4.7978305383237076E+00   9.6083889710371281E+01   -6.4599903041692562E+02   -6.4599903041692562E+02   8.7351833477237872E-01   6.9000000000000000E+01   -2.7256814928652195E-01
  4.7881029176557695E+00   1.0345594934602506E+02   -6.3975499118854168E+02   -6.3975499118854168E+02   8.7359818107540022E-01   7.0000000000000000E+01   -2.7256814928652195E-01
  4.7776474335154706E+00   1.1126417486365695E+02   -6.3351173359430254E+02   -6.3351173359430254E+02   8.7368402603802209E-01   7.1000000000000000E+01   -2.7256814928652195E-01
  4.7664124624835793E+00   1.1935512116494581E+02   -6.2726981202658044E+02   -6.2726981202658044E+02   8.7377630031950226E-01   7.2000000000000000E+01   -2.7256814928652195E-01
  4.7543546497275289E+00   1.2820275780573601E+02   -6.2102986076410571E+02   -6.2102986076410571E+02   8.7387536779787622E-01   7.3000000000000000E+01   -2.7256814928652195E-01
  4.7414309933738208E+00   1.3746102170059254E+02   -6.1479256658883469E+02   -6.1479256658883469E+02   8.7398159088447003E-01   7.4000000000000000E+01   -2.7256814928652195E-01
  4.7275730476749391E+00   1.4724043729912339E+02   -6.0855859221900278E+02   -6.0855859221900278E+02   8.7409554323441296E-01   7.5000000000000000E+01   -2.7256814928652195E-01
  4.7127425907651332E+00   1.5772348142720486E+02   -6.0232875182954149E+02   -6.0232875182954149E+02   8.7421755150221048E-01   7.6000000000000000E+01   -2.7256814928652195E-01
  4.6968759329799097E+00   1.6855497672734614E+02   -5.9610384355160977E+02   -5.9610384355160977E+02   8.7434815435469693E-01   7.7000000000000000E+01   -2.7256814928652195E-01
  4.6799141920153682E+00   1.8030792409465769E+02   -5.8988474114516544E+02   -5.8988474114516544E+02   8.7448785338081536E-01   7.8000000000000000E+01   -2.7256814928652195E-01
  4.6618087923815903E+00   1.9258917617653921E+02   -5.8367240718688345E+02   -5.8367240718688345E+02   8.7463706793021245E-01   7.9000000000000000E+01   -2.7256814928652195E-01
  4.6424631677652508E+00   2.0564050892297911E+02   -5.7746776614624434E+02   -5.7746776614624434E+02   8.7479661680311926E-01   8.0000000000000000E+01   -2.7256814928652195E-01
  4.6218369697455071E+00   2.1952020074095165E+02   -5.7127194002634997E+02   -5.7127194002634997E+02   8.7496685838988764E-01   8.1000000000000000E+01   -2.7256814928652195E-01
  4.5998340198827758E+00   2.3388440017141042E+02   -5.6508601320382741E+02   -5.6508601320382741E+02   8.7514861656287168E-01   8.2000000000000000E+01   -2.7256814928652195E-01
  4.5764030504411979E+00   2.4937129556691889E+02   -5.5891122646833480E+02   -5.5891122646833480E+02   8.7534234859731219E-01   8.3000000000000000E+01   -2.7256814928652195E-01
  4.5514676139449257E+00   2.6517915490210885E+02   -5.5274885267264835E+02   -5.5274885267264835E+02   8.7554872515663074E-01   8.4000000000000000E+01   -2.7256814928652195E-01
  4.5249483484895228E+00   2.8233473595723751E+02   -5.4660023391326547E+02   -5.4660023391326547E+02   8.7576844692080547E-01   8.5000000000000000E+01   -2.7256814928652195E-01
  4.4967813817841655E+00   2.9990465719506147E+02   -5.4046681639388112E+02   -5.4046681639388112E+02   8.7600209252083538E-01   8.6000000000000000E+01   -2.7256814928652195E-01
  4.4668679144529255E+00   3.1863959957121000E+02   -5.3435008295507100E+02   -5.3435008295507100E+02   8.7625053771983763E-01   8.7000000000000000E+01   -2.7256814928652195E-01
